"observation_id","date","dolphin_id","infection_status","twomonth_interval"
2187,1993-09-09,"ID_606",0,24
2187,1993-09-09,"ID_1112",0,24
2187,1993-09-09,"ID_1053",0,24
2187,1993-09-09,"ID_435",0,24
2188,1993-09-09,"ID_1172",0,24
2189,1993-09-09,"ID_1260",0,24
2189,1993-09-09,"ID_999",0,24
2189,1993-09-09,"ID_977",0,24
2189,1993-09-09,"ID_602",0,24
2190,1993-09-09,"ID_541",0,24
2191,1993-09-09,"ID_1417",0,24
2191,1993-09-09,"ID_475",0,24
2191,1993-09-09,"ID_1172",0,24
2192,1993-09-10,"ID_631",0,24
2192,1993-09-10,"ID_488",0,24
2192,1993-09-10,"ID_181",0,24
2193,1993-09-10,"ID_1283",0,24
2193,1993-09-10,"ID_1027",0,24
2193,1993-09-10,"ID_931",0,24
2193,1993-09-10,"ID_606",0,24
2193,1993-09-10,"ID_968",0,24
2193,1993-09-10,"ID_1112",0,24
2193,1993-09-10,"ID_616",0,24
2193,1993-09-10,"ID_1053",0,24
2193,1993-09-10,"ID_435",0,24
2193,1993-09-10,"ID_139",0,24
2194,1993-09-10,"ID_1283",0,24
2194,1993-09-10,"ID_1104",0,24
2194,1993-09-10,"ID_242",0,24
2194,1993-09-10,"ID_931",0,24
2194,1993-09-10,"ID_962",0,24
2194,1993-09-10,"ID_1112",0,24
2194,1993-09-10,"ID_616",0,24
2195,1993-09-10,"ID_757",0,24
2195,1993-09-10,"ID_93",0,24
2196,1993-09-10,"ID_183",0,24
2196,1993-09-10,"ID_220",0,24
2196,1993-09-10,"ID_746",0,24
2196,1993-09-10,"ID_757",0,24
2196,1993-09-10,"ID_93",0,24
2197,1993-09-10,"ID_1283",0,24
2197,1993-09-10,"ID_931",0,24
2197,1993-09-10,"ID_1112",0,24
2197,1993-09-10,"ID_1027",0,24
2197,1993-09-10,"ID_606",0,24
2197,1993-09-10,"ID_1053",0,24
2197,1993-09-10,"ID_435",0,24
2198,1993-09-11,"ID_1008",0,24
2198,1993-09-11,"ID_251",0,24
2199,1993-09-11,"ID_865",0,24
2199,1993-09-11,"ID_1364",0,24
2200,1993-09-12,"ID_1283",0,24
2200,1993-09-12,"ID_1027",0,24
2200,1993-09-12,"ID_931",0,24
2200,1993-09-12,"ID_606",0,24
2200,1993-09-12,"ID_1112",0,24
2200,1993-09-12,"ID_1053",0,24
2200,1993-09-12,"ID_435",0,24
2201,1993-09-12,"ID_414",0,24
2202,1993-09-14,"ID_757",0,24
2202,1993-09-14,"ID_93",0,24
2203,1993-09-14,"ID_616",0,24
2204,1993-09-14,"ID_800",0,24
2204,1993-09-14,"ID_552",0,24
2204,1993-09-14,"ID_320",0,24
2204,1993-09-14,"ID_1014",0,24
2204,1993-09-14,"ID_1233",0,24
2205,1993-09-14,"ID_704",0,24
2205,1993-09-14,"ID_1104",0,24
2205,1993-09-14,"ID_1165",0,24
2205,1993-09-14,"ID_774",0,24
2205,1993-09-14,"ID_242",0,24
2205,1993-09-14,"ID_746",0,24
2205,1993-09-14,"ID_968",0,24
2205,1993-09-14,"ID_962",0,24
2205,1993-09-14,"ID_1304",0,24
2205,1993-09-14,"ID_139",0,24
2206,1993-09-15,"ID_312",0,24
2207,1993-09-15,"ID_242",0,24
2207,1993-09-15,"ID_962",0,24
2208,1993-09-15,"ID_968",0,24
2208,1993-09-15,"ID_242",0,24
2208,1993-09-15,"ID_962",0,24
2209,1993-09-15,"ID_616",0,24
2209,1993-09-15,"ID_968",0,24
2210,1993-09-15,"ID_704",0,24
2210,1993-09-15,"ID_616",0,24
2211,1993-09-15,"ID_1356",0,24
2211,1993-09-15,"ID_225",0,24
2212,1993-09-15,"ID_689",0,24
2212,1993-09-15,"ID_153",0,24
2212,1993-09-15,"ID_1328",0,24
2212,1993-09-15,"ID_1008",0,24
2212,1993-09-15,"ID_83",0,24
2212,1993-09-15,"ID_1356",0,24
2212,1993-09-15,"ID_225",0,24
2212,1993-09-15,"ID_865",0,24
2212,1993-09-15,"ID_1364",0,24
2213,1993-09-15,"ID_1032",0,24
2213,1993-09-15,"ID_982",0,24
2213,1993-09-15,"ID_916",0,24
2213,1993-09-15,"ID_400",0,24
2213,1993-09-15,"ID_198",0,24
2213,1993-09-15,"ID_194",0,24
2213,1993-09-15,"ID_865",0,24
2213,1993-09-15,"ID_92",0,24
2213,1993-09-15,"ID_1323",0,24
2213,1993-09-15,"ID_403",0,24
2213,1993-09-15,"ID_915",0,24
2213,1993-09-15,"ID_1364",0,24
2214,1993-09-15,"ID_398",0,24
2214,1993-09-15,"ID_328",0,24
2214,1993-09-15,"ID_852",0,24
2214,1993-09-15,"ID_1313",0,24
2214,1993-09-15,"ID_1412",0,24
2215,1993-09-15,"ID_1356",0,24
2215,1993-09-15,"ID_225",0,24
2215,1993-09-15,"ID_865",0,24
2215,1993-09-15,"ID_1364",0,24
2215,1993-09-15,"ID_1336",0,24
2215,1993-09-15,"ID_159",0,24
2217,1993-09-15,"ID_153",0,24
2217,1993-09-15,"ID_1328",0,24
2217,1993-09-15,"ID_83",0,24
2217,1993-09-15,"ID_1355",0,24
2217,1993-09-15,"ID_943",0,24
2217,1993-09-15,"ID_895",0,24
2218,1993-09-16,"ID_312",0,24
2218,1993-09-16,"ID_774",0,24
2218,1993-09-16,"ID_616",0,24
2219,1993-09-16,"ID_704",0,24
2220,1993-09-16,"ID_757",0,24
2220,1993-09-16,"ID_93",0,24
2221,1993-09-16,"ID_704",0,24
2221,1993-09-16,"ID_1104",0,24
2221,1993-09-16,"ID_242",0,24
2221,1993-09-16,"ID_746",0,24
2221,1993-09-16,"ID_968",0,24
2221,1993-09-16,"ID_962",0,24
2221,1993-09-16,"ID_1336",0,24
2221,1993-09-16,"ID_159",0,24
2222,1993-09-16,"ID_1393",0,24
2222,1993-09-16,"ID_220",0,24
2223,1993-09-17,"ID_757",0,24
2223,1993-09-17,"ID_93",0,24
2224,1993-09-17,"ID_312",0,24
2225,1993-09-17,"ID_1013",0,24
2225,1993-09-17,"ID_575",0,24
2226,1993-09-17,"ID_1417",0,24
2226,1993-09-17,"ID_475",0,24
2227,1993-09-17,"ID_1366",0,24
2227,1993-09-17,"ID_194",0,24
2228,1993-09-17,"ID_1110",0,24
2228,1993-09-17,"ID_1024",0,24
2228,1993-09-17,"ID_1032",0,24
2228,1993-09-17,"ID_1104",0,24
2228,1993-09-17,"ID_757",0,24
2228,1993-09-17,"ID_312",0,24
2228,1993-09-17,"ID_93",0,24
2228,1993-09-17,"ID_1356",0,24
2228,1993-09-17,"ID_225",0,24
2228,1993-09-17,"ID_746",0,24
2228,1993-09-17,"ID_962",0,24
2228,1993-09-17,"ID_159",0,24
2228,1993-09-17,"ID_616",0,24
2228,1993-09-17,"ID_575",0,24
2228,1993-09-17,"ID_242",0,24
2228,1993-09-17,"ID_1336",0,24
2228,1993-09-17,"ID_673",0,24
2229,1993-09-17,"ID_1024",0,24
2229,1993-09-17,"ID_1110",0,24
2229,1993-09-17,"ID_1032",0,24
2229,1993-09-17,"ID_1104",0,24
2229,1993-09-17,"ID_757",0,24
2229,1993-09-17,"ID_312",0,24
2229,1993-09-17,"ID_93",0,24
2229,1993-09-17,"ID_1356",0,24
2229,1993-09-17,"ID_225",0,24
2229,1993-09-17,"ID_746",0,24
2229,1993-09-17,"ID_962",0,24
2229,1993-09-17,"ID_159",0,24
2229,1993-09-17,"ID_616",0,24
2229,1993-09-17,"ID_575",0,24
2229,1993-09-17,"ID_242",0,24
2229,1993-09-17,"ID_1336",0,24
2229,1993-09-17,"ID_673",0,24
2230,1993-09-17,"ID_244",0,24
2230,1993-09-17,"ID_312",0,24
2230,1993-09-17,"ID_1356",0,24
2230,1993-09-17,"ID_225",0,24
2230,1993-09-17,"ID_400",0,24
2230,1993-09-17,"ID_616",0,24
2231,1993-09-17,"ID_968",0,24
2232,1993-09-18,"ID_1393",0,24
2232,1993-09-18,"ID_220",0,24
2233,1993-09-18,"ID_1283",0,24
2233,1993-09-18,"ID_1027",0,24
2233,1993-09-18,"ID_201",0,24
2233,1993-09-18,"ID_931",0,24
2233,1993-09-18,"ID_606",0,24
2233,1993-09-18,"ID_1112",0,24
2233,1993-09-18,"ID_1053",0,24
2233,1993-09-18,"ID_435",0,24
2234,1993-09-18,"ID_616",0,24
2235,1993-09-18,"ID_153",0,24
2235,1993-09-18,"ID_1328",0,24
2235,1993-09-18,"ID_83",0,24
2235,1993-09-18,"ID_865",0,24
2235,1993-09-18,"ID_1364",0,24
2236,1993-09-18,"ID_1165",0,24
2237,1993-09-18,"ID_800",0,24
2237,1993-09-18,"ID_251",0,24
2237,1993-09-18,"ID_552",0,24
2237,1993-09-18,"ID_313",0,24
2237,1993-09-18,"ID_188",0,24
2237,1993-09-18,"ID_320",0,24
2237,1993-09-18,"ID_1014",0,24
2237,1993-09-18,"ID_1233",0,24
2237,1993-09-18,"ID_536",0,24
2237,1993-09-18,"ID_403",0,24
2237,1993-09-18,"ID_1165",0,24
2238,1993-09-18,"ID_183",0,24
2238,1993-09-18,"ID_1393",0,24
2238,1993-09-18,"ID_220",0,24
2238,1993-09-18,"ID_58",0,24
2238,1993-09-18,"ID_673",0,24
2239,1993-09-21,"ID_1024",0,24
2239,1993-09-21,"ID_704",0,24
2239,1993-09-21,"ID_757",0,24
2239,1993-09-21,"ID_93",0,24
2239,1993-09-21,"ID_1112",0,24
2239,1993-09-21,"ID_1283",0,24
2239,1993-09-21,"ID_1027",0,24
2239,1993-09-21,"ID_183",0,24
2239,1993-09-21,"ID_201",0,24
2239,1993-09-21,"ID_1393",0,24
2239,1993-09-21,"ID_37",0,24
2239,1993-09-21,"ID_931",0,24
2239,1993-09-21,"ID_725",0,24
2239,1993-09-21,"ID_220",0,24
2239,1993-09-21,"ID_606",0,24
2239,1993-09-21,"ID_616",0,24
2239,1993-09-21,"ID_1053",0,24
2239,1993-09-21,"ID_435",0,24
2240,1993-09-21,"ID_1283",0,24
2240,1993-09-21,"ID_1027",0,24
2240,1993-09-21,"ID_183",0,24
2240,1993-09-21,"ID_201",0,24
2240,1993-09-21,"ID_1393",0,24
2240,1993-09-21,"ID_37",0,24
2240,1993-09-21,"ID_931",0,24
2240,1993-09-21,"ID_725",0,24
2240,1993-09-21,"ID_220",0,24
2240,1993-09-21,"ID_606",0,24
2240,1993-09-21,"ID_616",0,24
2240,1993-09-21,"ID_1053",0,24
2240,1993-09-21,"ID_435",0,24
2240,1993-09-21,"ID_1024",0,24
2240,1993-09-21,"ID_704",0,24
2240,1993-09-21,"ID_1104",0,24
2240,1993-09-21,"ID_757",0,24
2240,1993-09-21,"ID_93",0,24
2240,1993-09-21,"ID_968",0,24
2240,1993-09-21,"ID_1112",0,24
2240,1993-09-21,"ID_943",0,24
2240,1993-09-21,"ID_1336",0,24
2240,1993-09-21,"ID_159",0,24
2241,1993-09-21,"ID_1104",0,24
2241,1993-09-21,"ID_968",0,24
2241,1993-09-21,"ID_943",0,24
2241,1993-09-21,"ID_1336",0,24
2241,1993-09-21,"ID_159",0,24
2241,1993-09-21,"ID_689",0,24
2241,1993-09-21,"ID_1008",0,24
2241,1993-09-21,"ID_251",0,24
2241,1993-09-21,"ID_742",0,24
2241,1993-09-21,"ID_1127",0,24
2241,1993-09-21,"ID_1386",0,24
2242,1993-09-21,"ID_689",0,24
2242,1993-09-21,"ID_1008",0,24
2242,1993-09-21,"ID_251",0,24
2242,1993-09-21,"ID_742",0,24
2242,1993-09-21,"ID_1127",0,24
2242,1993-09-21,"ID_1386",0,24
2242,1993-09-21,"ID_1104",0,24
2242,1993-09-21,"ID_968",0,24
2242,1993-09-21,"ID_943",0,24
2242,1993-09-21,"ID_1336",0,24
2242,1993-09-21,"ID_159",0,24
2243,1993-09-21,"ID_1043",0,24
2243,1993-09-21,"ID_1061",0,24
2243,1993-09-21,"ID_1389",0,24
2243,1993-09-21,"ID_1403",0,24
2243,1993-09-21,"ID_95",0,24
2243,1993-09-21,"ID_580",0,24
2243,1993-09-21,"ID_459",0,24
2244,1993-09-21,"ID_1356",0,24
2244,1993-09-21,"ID_225",0,24
2244,1993-09-21,"ID_679",0,24
2244,1993-09-21,"ID_1043",0,24
2244,1993-09-21,"ID_1061",0,24
2244,1993-09-21,"ID_1389",0,24
2244,1993-09-21,"ID_1403",0,24
2244,1993-09-21,"ID_95",0,24
2244,1993-09-21,"ID_580",0,24
2244,1993-09-21,"ID_459",0,24
2245,1993-09-21,"ID_188",0,24
2245,1993-09-21,"ID_1014",0,24
2245,1993-09-21,"ID_1233",0,24
2245,1993-09-21,"ID_1356",0,24
2245,1993-09-21,"ID_225",0,24
2245,1993-09-21,"ID_679",0,24
2246,1993-09-21,"ID_722",0,24
2247,1993-09-21,"ID_1058",0,24
2247,1993-09-21,"ID_552",0,24
2247,1993-09-21,"ID_313",0,24
2247,1993-09-21,"ID_194",0,24
2247,1993-09-21,"ID_320",0,24
2247,1993-09-21,"ID_1364",0,24
2247,1993-09-21,"ID_741",0,24
2247,1993-09-21,"ID_153",0,24
2247,1993-09-21,"ID_865",0,24
2248,1993-09-21,"ID_1058",0,24
2248,1993-09-21,"ID_153",0,24
2248,1993-09-21,"ID_552",0,24
2248,1993-09-21,"ID_313",0,24
2248,1993-09-21,"ID_194",0,24
2248,1993-09-21,"ID_320",0,24
2248,1993-09-21,"ID_865",0,24
2248,1993-09-21,"ID_1364",0,24
2248,1993-09-21,"ID_741",0,24
2248,1993-09-21,"ID_1328",0,24
2248,1993-09-21,"ID_83",0,24
2249,1993-09-21,"ID_1058",0,24
2249,1993-09-21,"ID_552",0,24
2249,1993-09-21,"ID_313",0,24
2249,1993-09-21,"ID_194",0,24
2249,1993-09-21,"ID_320",0,24
2249,1993-09-21,"ID_1364",0,24
2249,1993-09-21,"ID_741",0,24
2249,1993-09-21,"ID_153",0,24
2249,1993-09-21,"ID_1328",0,24
2249,1993-09-21,"ID_865",0,24
2250,1993-09-21,"ID_1110",0,24
2250,1993-09-21,"ID_837",0,24
2250,1993-09-21,"ID_982",0,24
2250,1993-09-21,"ID_400",0,24
2250,1993-09-21,"ID_198",0,24
2250,1993-09-21,"ID_1432",0,24
2250,1993-09-21,"ID_403",0,24
2250,1993-09-21,"ID_181",0,24
2250,1993-09-21,"ID_91",0,24
2252,1993-09-21,"ID_465",0,24
2252,1993-09-21,"ID_422",0,24
2252,1993-09-21,"ID_1394",0,24
2252,1993-09-21,"ID_724",0,24
2252,1993-09-21,"ID_10",0,24
2252,1993-09-21,"ID_527",0,24
2252,1993-09-21,"ID_92",0,24
2252,1993-09-21,"ID_1323",0,24
2252,1993-09-21,"ID_78",0,24
2252,1993-09-21,"ID_1268",0,24
2252,1993-09-21,"ID_919",0,24
2253,1993-09-21,"ID_1058",0,24
2253,1993-09-21,"ID_552",0,24
2253,1993-09-21,"ID_313",0,24
2253,1993-09-21,"ID_194",0,24
2253,1993-09-21,"ID_320",0,24
2254,1993-09-21,"ID_708",0,24
2254,1993-09-21,"ID_1294",0,24
2255,1993-09-21,"ID_844",0,24
2257,1993-09-21,"ID_916",0,24
2257,1993-09-21,"ID_679",0,24
2257,1993-09-21,"ID_498",0,24
2258,1993-09-22,"ID_1393",0,24
2258,1993-09-22,"ID_37",0,24
2258,1993-09-22,"ID_725",0,24
2258,1993-09-22,"ID_220",0,24
2258,1993-09-22,"ID_183",0,24
2259,1993-09-22,"ID_153",0,24
2259,1993-09-22,"ID_175",0,24
2259,1993-09-22,"ID_466",0,24
2259,1993-09-22,"ID_865",0,24
2259,1993-09-22,"ID_1364",0,24
2259,1993-09-22,"ID_1336",0,24
2259,1993-09-22,"ID_159",0,24
2259,1993-09-22,"ID_1328",0,24
2260,1993-09-22,"ID_313",0,24
2260,1993-09-22,"ID_188",0,24
2260,1993-09-22,"ID_1014",0,24
2260,1993-09-22,"ID_746",0,24
2261,1993-09-22,"ID_153",0,24
2261,1993-09-22,"ID_175",0,24
2261,1993-09-22,"ID_466",0,24
2261,1993-09-22,"ID_83",0,24
2261,1993-09-22,"ID_865",0,24
2261,1993-09-22,"ID_1364",0,24
2261,1993-09-22,"ID_1336",0,24
2261,1993-09-22,"ID_159",0,24
2262,1993-09-22,"ID_313",0,24
2262,1993-09-22,"ID_188",0,24
2262,1993-09-22,"ID_1364",0,24
2262,1993-09-22,"ID_1014",0,24
2262,1993-09-22,"ID_153",0,24
2262,1993-09-22,"ID_175",0,24
2262,1993-09-22,"ID_83",0,24
2262,1993-09-22,"ID_865",0,24
2262,1993-09-22,"ID_1336",0,24
2262,1993-09-22,"ID_159",0,24
2263,1993-09-22,"ID_220",0,24
2263,1993-09-22,"ID_968",0,24
2263,1993-09-22,"ID_1304",0,24
2263,1993-09-22,"ID_242",0,24
2264,1993-09-23,"ID_1172",0,24
2265,1993-09-23,"ID_684",0,24
2265,1993-09-23,"ID_999",0,24
2265,1993-09-23,"ID_1147",0,24
2265,1993-09-23,"ID_232",0,24
2265,1993-09-23,"ID_383",0,24
2265,1993-09-23,"ID_208",0,24
2265,1993-09-23,"ID_476",0,24
2266,1993-09-23,"ID_1260",0,24
2266,1993-09-23,"ID_1165",0,24
2266,1993-09-23,"ID_139",0,24
2267,1993-09-23,"ID_704",0,24
2267,1993-09-23,"ID_1104",0,24
2267,1993-09-23,"ID_1356",0,24
2267,1993-09-23,"ID_225",0,24
2267,1993-09-23,"ID_865",0,24
2267,1993-09-23,"ID_1364",0,24
2267,1993-09-23,"ID_968",0,24
2268,1993-09-24,"ID_689",0,24
2268,1993-09-24,"ID_1008",0,24
2268,1993-09-24,"ID_1104",0,24
2268,1993-09-24,"ID_757",0,24
2268,1993-09-24,"ID_93",0,24
2268,1993-09-24,"ID_242",0,24
2268,1993-09-24,"ID_968",0,24
2268,1993-09-24,"ID_962",0,24
2268,1993-09-24,"ID_616",0,24
2269,1993-09-24,"ID_183",0,24
2269,1993-09-24,"ID_1393",0,24
2269,1993-09-24,"ID_220",0,24
2269,1993-09-24,"ID_746",0,24
2270,1993-09-24,"ID_251",0,24
2270,1993-09-24,"ID_277",0,24
2270,1993-09-24,"ID_1127",0,24
2270,1993-09-24,"ID_1165",0,24
2270,1993-09-24,"ID_1395",0,24
2270,1993-09-24,"ID_312",0,24
2270,1993-09-24,"ID_1386",0,24
2270,1993-09-24,"ID_441",0,24
2270,1993-09-24,"ID_313",0,24
2270,1993-09-24,"ID_188",0,24
2270,1993-09-24,"ID_742",0,24
2270,1993-09-24,"ID_1304",0,24
2271,1993-09-24,"ID_774",0,24
2272,1993-09-24,"ID_1024",0,24
2272,1993-09-24,"ID_704",0,24
2272,1993-09-24,"ID_742",0,24
2272,1993-09-24,"ID_1104",0,24
2272,1993-09-24,"ID_757",0,24
2272,1993-09-24,"ID_93",0,24
2272,1993-09-24,"ID_242",0,24
2272,1993-09-24,"ID_37",0,24
2272,1993-09-24,"ID_725",0,24
2272,1993-09-24,"ID_746",0,24
2272,1993-09-24,"ID_968",0,24
2272,1993-09-24,"ID_962",0,24
2272,1993-09-24,"ID_616",0,24
2273,1993-09-25,"ID_757",0,24
2273,1993-09-25,"ID_774",0,24
2273,1993-09-25,"ID_616",0,24
2274,1993-09-25,"ID_1305",0,24
2275,1993-09-25,"ID_1172",0,24
2276,1993-09-25,"ID_1008",0,24
2276,1993-09-25,"ID_251",0,24
2276,1993-09-25,"ID_1127",0,24
2276,1993-09-25,"ID_1386",0,24
2276,1993-09-25,"ID_1356",0,24
2276,1993-09-25,"ID_225",0,24
2276,1993-09-25,"ID_188",0,24
2276,1993-09-25,"ID_320",0,24
2276,1993-09-25,"ID_1014",0,24
2276,1993-09-25,"ID_1233",0,24
2276,1993-09-25,"ID_403",0,24
2277,1993-09-25,"ID_536",0,24
2278,1993-09-25,"ID_278",0,24
2278,1993-09-25,"ID_837",0,24
2278,1993-09-25,"ID_536",0,24
2278,1993-09-25,"ID_1058",0,24
2278,1993-09-25,"ID_800",0,24
2278,1993-09-25,"ID_1110",0,24
2278,1993-09-25,"ID_552",0,24
2278,1993-09-25,"ID_313",0,24
2279,1993-09-26,"ID_757",0,24
2279,1993-09-26,"ID_37",0,24
2279,1993-09-26,"ID_725",0,24
2280,1993-09-26,"ID_251",0,24
2280,1993-09-26,"ID_757",0,24
2280,1993-09-26,"ID_774",0,24
2280,1993-09-26,"ID_968",0,24
2280,1993-09-26,"ID_616",0,24
2280,1993-09-26,"ID_93",0,24
2280,1993-09-26,"ID_37",0,24
2281,1993-09-26,"ID_1024",0,24
2281,1993-09-26,"ID_704",0,24
2281,1993-09-26,"ID_1104",0,24
2281,1993-09-26,"ID_757",0,24
2281,1993-09-26,"ID_93",0,24
2281,1993-09-26,"ID_774",0,24
2281,1993-09-26,"ID_242",0,24
2281,1993-09-26,"ID_968",0,24
2281,1993-09-26,"ID_962",0,24
2281,1993-09-26,"ID_1336",0,24
2281,1993-09-26,"ID_159",0,24
2281,1993-09-26,"ID_616",0,24
2281,1993-09-26,"ID_1008",0,24
2281,1993-09-26,"ID_742",0,24
2281,1993-09-26,"ID_1127",0,24
2281,1993-09-26,"ID_188",0,24
2282,1993-09-26,"ID_1110",0,24
2282,1993-09-26,"ID_429",0,24
2282,1993-09-26,"ID_313",0,24
2283,1993-09-26,"ID_1058",0,24
2283,1993-09-26,"ID_800",0,24
2283,1993-09-26,"ID_1110",0,24
2283,1993-09-26,"ID_552",0,24
2283,1993-09-26,"ID_313",0,24
2283,1993-09-26,"ID_320",0,24
2283,1993-09-26,"ID_1014",0,24
2283,1993-09-26,"ID_1233",0,24
2283,1993-09-26,"ID_536",0,24
2283,1993-09-26,"ID_741",0,24
2284,1993-09-26,"ID_924",0,24
2285,1993-09-26,"ID_394",0,24
2285,1993-09-26,"ID_1395",0,24
2285,1993-09-26,"ID_982",0,24
2285,1993-09-26,"ID_429",0,24
2285,1993-09-26,"ID_400",0,24
2285,1993-09-26,"ID_198",0,24
2285,1993-09-26,"ID_92",0,24
2285,1993-09-26,"ID_1323",0,24
2285,1993-09-26,"ID_403",0,24
2285,1993-09-26,"ID_194",0,24
2286,1993-09-26,"ID_175",0,24
2287,1993-09-26,"ID_1008",0,24
2287,1993-09-26,"ID_1356",0,24
2287,1993-09-26,"ID_225",0,24
2287,1993-09-26,"ID_746",0,24
2288,1993-09-26,"ID_251",0,24
2288,1993-09-26,"ID_704",0,24
2288,1993-09-26,"ID_1104",0,24
2288,1993-09-26,"ID_757",0,24
2288,1993-09-26,"ID_93",0,24
2288,1993-09-26,"ID_774",0,24
2288,1993-09-26,"ID_1386",0,24
2288,1993-09-26,"ID_242",0,24
2288,1993-09-26,"ID_37",0,24
2288,1993-09-26,"ID_725",0,24
2288,1993-09-26,"ID_968",0,24
2288,1993-09-26,"ID_962",0,24
2288,1993-09-26,"ID_1336",0,24
2288,1993-09-26,"ID_159",0,24
2288,1993-09-26,"ID_616",0,24
2289,1994-03-07,"ID_1199",0,25
2289,1994-03-07,"ID_183",0,25
2289,1994-03-07,"ID_943",0,25
2290,1994-03-08,"ID_704",0,25
2290,1994-03-08,"ID_722",0,25
2290,1994-03-08,"ID_1417",0,25
2290,1994-03-08,"ID_1027",0,25
2290,1994-03-08,"ID_825",0,25
2290,1994-03-08,"ID_201",0,25
2290,1994-03-08,"ID_242",0,25
2290,1994-03-08,"ID_931",0,25
2290,1994-03-08,"ID_606",0,25
2290,1994-03-08,"ID_746",0,25
2290,1994-03-08,"ID_962",0,25
2291,1994-03-10,"ID_774",0,25
2292,1994-03-10,"ID_528",0,25
2293,1994-03-10,"ID_71",0,25
2294,1994-03-10,"ID_968",0,25
2295,1994-03-11,"ID_1008",0,25
2295,1994-03-11,"ID_251",0,25
2295,1994-03-11,"ID_742",0,25
2295,1994-03-11,"ID_1127",0,25
2295,1994-03-11,"ID_58",0,25
2297,1994-03-11,"ID_1013",0,25
2298,1994-03-11,"ID_1283",0,25
2298,1994-03-11,"ID_1417",0,25
2298,1994-03-11,"ID_1027",0,25
2298,1994-03-11,"ID_201",0,25
2298,1994-03-11,"ID_931",0,25
2298,1994-03-11,"ID_606",0,25
2299,1994-03-11,"ID_1283",0,25
2299,1994-03-11,"ID_704",0,25
2299,1994-03-11,"ID_1417",0,25
2299,1994-03-11,"ID_1027",0,25
2299,1994-03-11,"ID_201",0,25
2299,1994-03-11,"ID_242",0,25
2299,1994-03-11,"ID_931",0,25
2299,1994-03-11,"ID_606",0,25
2299,1994-03-11,"ID_962",0,25
2300,1994-03-11,"ID_1199",0,25
2300,1994-03-11,"ID_183",0,25
2301,1994-03-11,"ID_722",0,25
2301,1994-03-11,"ID_1104",0,25
2301,1994-03-11,"ID_825",0,25
2301,1994-03-11,"ID_71",0,25
2301,1994-03-11,"ID_851",0,25
2301,1994-03-11,"ID_968",0,25
2301,1994-03-11,"ID_224",0,25
2301,1994-03-11,"ID_844",0,25
2301,1994-03-11,"ID_139",0,25
2301,1994-03-11,"ID_1199",0,25
2301,1994-03-11,"ID_183",0,25
2302,1994-03-12,"ID_37",0,25
2302,1994-03-12,"ID_725",0,25
2303,1994-03-12,"ID_704",0,25
2303,1994-03-12,"ID_1104",0,25
2303,1994-03-12,"ID_757",0,25
2303,1994-03-12,"ID_93",0,25
2303,1994-03-12,"ID_242",0,25
2303,1994-03-12,"ID_968",0,25
2303,1994-03-12,"ID_962",0,25
2303,1994-03-12,"ID_1112",0,25
2304,1994-03-13,"ID_1283",0,25
2304,1994-03-13,"ID_704",0,25
2304,1994-03-13,"ID_1104",0,25
2304,1994-03-13,"ID_1027",0,25
2304,1994-03-13,"ID_312",0,25
2304,1994-03-13,"ID_242",0,25
2304,1994-03-13,"ID_606",0,25
2304,1994-03-13,"ID_968",0,25
2304,1994-03-13,"ID_962",0,25
2305,1994-03-13,"ID_1305",0,25
2305,1994-03-13,"ID_550",0,25
2305,1994-03-13,"ID_1256",0,25
2305,1994-03-13,"ID_635",0,25
2305,1994-03-13,"ID_765",0,25
2305,1994-03-13,"ID_208",0,25
2306,1994-03-16,"ID_635",0,25
2307,1994-03-16,"ID_1333",0,25
2307,1994-03-16,"ID_1165",0,25
2307,1994-03-16,"ID_1436",0,25
2307,1994-03-16,"ID_434",0,25
2307,1994-03-16,"ID_586",0,25
2307,1994-03-16,"ID_943",0,25
2307,1994-03-16,"ID_1304",0,25
2307,1994-03-16,"ID_435",0,25
2308,1994-03-19,"ID_1165",0,25
2308,1994-03-19,"ID_916",0,25
2308,1994-03-19,"ID_574",0,25
2308,1994-03-19,"ID_194",0,25
2308,1994-03-19,"ID_1376",0,25
2309,1994-03-20,"ID_372",0,25
2309,1994-03-20,"ID_1393",0,25
2310,1994-03-20,"ID_372",0,25
2310,1994-03-20,"ID_1393",0,25
2310,1994-03-20,"ID_37",0,25
2310,1994-03-20,"ID_725",0,25
2311,1994-03-20,"ID_704",0,25
2311,1994-03-20,"ID_1104",0,25
2311,1994-03-20,"ID_746",0,25
2311,1994-03-20,"ID_1112",0,25
2311,1994-03-20,"ID_1336",0,25
2311,1994-03-20,"ID_159",0,25
2311,1994-03-20,"ID_1304",0,25
2312,1994-03-21,"ID_673",0,25
2313,1994-03-21,"ID_757",0,25
2313,1994-03-21,"ID_93",0,25
2314,1994-04-03,"ID_71",0,25
2315,1994-04-03,"ID_968",0,25
2316,1994-04-03,"ID_757",0,25
2316,1994-04-03,"ID_93",0,25
2317,1994-04-06,"ID_704",0,25
2317,1994-04-06,"ID_757",0,25
2317,1994-04-06,"ID_93",0,25
2317,1994-04-06,"ID_37",0,25
2317,1994-04-06,"ID_725",0,25
2317,1994-04-06,"ID_1112",0,25
2318,1994-04-06,"ID_1008",0,25
2318,1994-04-06,"ID_1104",0,25
2318,1994-04-06,"ID_852",0,25
2318,1994-04-06,"ID_201",0,25
2318,1994-04-06,"ID_242",0,25
